DatabaseID,Group,condition,phrase,label,token,time,measureid,wavid,ref,ref_status,ref_x,ref_y,ref_z,ref_q0,ref_qx,ref_qy,ref_qz,tf,tf_status,tf_x,tf_y,tf_z,tf_q0,tf_qx,tf_qy,tf_qz,tb,tb_status,tb_x,tb_y,tb_z,tb_q0,tb_qx,tb_qy,tb_qz,ul,ul_status,ul_x,ul_y,ul_z,ul_q0,ul_qx,ul_qy,ul_qz,ll,ll_status,ll_x,ll_y,ll_z,ll_q0,ll_qx,ll_qy,ll_qz,jaw,jaw_status,jaw_x,jaw_y,jaw_z,jaw_q0,jaw_qx,jaw_qy,jaw_qz,decoupled_tf_x,decoupled_tf_y,decoupled_tb_x,decoupled_tb_y,decoupled_ll_x,decoupled_ll_y
Sub40,HC,conv,bsent,ai,ai,7.3599,734,162286,0,55,71.4201,18.9034,-150.8692,0.9822,0.0839,-0.0808,0.1475,1,55,-16.735,-0.2847,0.0052,-0.6477,0.5239,0.5506,0.054,2,55,-30.0117,6.7723,2.8112,-0.8204,-0.1397,0.5515,0.0577,3,55,6.8641,13.6691,2.3193,-0.7324,-0.1301,0.6664,0.0497,4,55,8.6309,-17.8195,-0.0926,-0.5166,-0.8338,-0.1922,0.0305,5,55,-4.0498,-10.1933,-7.1346,-0.7235,-0.6616,0.1919,0.0458,-15.1351456908088,5.47923515812123,-29.9469689635405,8.06417291895089,14.4220594771913,-3.31108431882323
Sub40,HC,conv,bsent,ai,ai,7.3699,735,162506,0,55,71.3032,18.9052,-151.083,0.9822,0.0835,-0.0802,0.1481,1,55,-16.2753,0.2155,0.0935,-0.653,0.5147,0.5529,0.0542,2,55,-29.2951,7.4405,2.7085,-0.8177,-0.1478,0.5534,0.0574,3,55,7.3753,12.9547,1.3216,-0.7328,-0.1557,0.6604,0.0494,4,55,9.3875,-16.2908,-0.1181,-0.5193,-0.8358,-0.1753,0.0306,5,55,-3.7818,-9.6052,-7.2458,-0.7237,-0.66,0.1965,0.0458,-14.8089210727544,5.76450755927444,-29.3668047357582,8.89242064861123,14.5441155874598,-2.56834803494561
Sub40,HC,conv,bsent,ai,ai,7.3799,736,162727,0,55,71.1386,18.8435,-151.2033,0.9822,0.0826,-0.0797,0.1488,1,55,-15.59,0.9106,0.1329,-0.6575,0.5088,0.5531,0.0545,2,55,-28.698,8.0079,2.7209,-0.817,-0.1536,0.5529,0.0572,3,55,7.9781,12.0131,0.9401,-0.7332,-0.1854,0.6523,0.0491,4,55,10.2352,-14.5595,0.0336,-0.5218,-0.8385,-0.1533,0.0305,5,55,-3.4674,-9.0451,-7.0112,-0.7233,-0.659,0.2013,0.0457,-14.3685181760658,6.29436880664516,-28.9101881864957,9.57021443758728,14.6846365876196,-1.59100672831474
Sub40,HC,conv,bsent,a,a,7.4699,745,164711,0,55,70.4115,18.9897,-152.2416,0.982,0.0803,-0.0772,0.1523,1,55,-19.4864,-4.0555,-0.2477,-0.6642,0.5174,0.5367,0.0553,2,55,-32.9839,3.4944,2.5989,-0.8104,-0.1189,0.5708,0.0571,3,55,7.491,12.6247,1.8122,-0.735,-0.1499,0.6594,0.0497,4,55,9.8336,-15.9467,0.2952,-0.5127,-0.8382,-0.1833,0.0301,5,55,-2.8878,-8.9244,-6.5414,-0.7238,-0.6577,0.2034,0.0457,-17.2947848070575,0.331854859196529,-32.3027851285223,4.06594412043716,14.1204598121763,-3.42918794216847
Sub40,HC,conv,bsent,a,a,7.4799,746,164932,0,55,70.3642,19.0326,-152.3527,0.982,0.0803,-0.077,0.1526,1,55,-19.6899,-4.5285,-0.2488,-0.6662,0.5209,0.5308,0.0556,2,55,-33.7086,2.9343,2.9219,-0.811,-0.1128,0.5713,0.0572,3,55,7.4511,12.5317,1.7805,-0.7338,-0.1335,0.6642,0.0498,4,55,9.5178,-16.6067,0.3064,-0.5113,-0.8395,-0.1811,0.0299,5,55,-2.9975,-9.4679,-6.6243,-0.7242,-0.6583,0.2,0.0458,-17.4077648811376,0.0600996092509138,-32.9567603899507,3.29213800582231,14.0150612446302,-3.34264234390482
Sub40,HC,conv,bsent,a,a,7.4899,747,165153,0,55,70.2887,19.0717,-152.4258,0.982,0.0799,-0.0769,0.1528,1,55,-20.0147,-5.0835,-0.0128,-0.6699,0.5209,0.5261,0.0559,2,55,-34.0027,2.3242,3.0091,-0.8114,-0.1075,0.5717,0.0573,3,55,7.1503,13.0809,2.4456,-0.7324,-0.1065,0.6705,0.05,4,55,8.8542,-17.8797,0.433,-0.51,-0.8385,-0.1893,0.0299,5,55,-3.1999,-9.9978,-6.4982,-0.7244,-0.6592,0.1962,0.0458,-17.515271657268,-0.321095471947456,-33.075450390945,2.58045602096558,13.8555322501408,-3.93063614257391
Sub40,HC,conv,bsent,a,a,7.4999,748,165373,0,55,70.2582,19.1047,-152.4509,0.982,0.0799,-0.0769,0.1532,1,55,-20.2277,-5.4897,0.3942,-0.6743,0.5195,0.5218,0.0563,2,55,-33.9274,1.6586,3.0127,-0.8119,-0.1019,0.572,0.0574,3,55,7.1621,13.317,2.4336,-0.7337,-0.084,0.6723,0.0505,4,55,8.697,-18.7995,0.4675,-0.5112,-0.8344,-0.2037,0.0302,5,55,-3.2819,-10.4593,-6.4504,-0.7248,-0.6598,0.1931,0.0459,-17.6500422769781,-0.577121669048375,-32.8977970023183,1.93005778521228,13.9858198246358,-4.1772987782565
Sub40,HC,conv,bsent,a,a,7.5099,749,165594,0,55,70.2573,19.1735,-152.5736,0.9819,0.08,-0.0769,0.1535,1,55,-20.3946,-5.9268,0.2909,-0.6776,0.5164,0.5205,0.0565,2,55,-34.0226,1.2574,3.0321,-0.8129,-0.0961,0.5715,0.0576,3,55,6.9135,13.6699,2.2086,-0.7357,-0.069,0.6719,0.0509,4,55,8.4926,-19.567,0.706,-0.5139,-0.8302,-0.2141,0.0306,5,55,-3.3661,-10.8916,-6.3324,-0.7251,-0.6601,0.1907,0.0459,-17.7165327587531,-0.86227507097666,-32.9426847195665,1.48280703978576,14.0401513106217,-4.33191436028547
Sub40,HC,conv,bsent,a,a,7.5199,750,165814,0,55,70.2485,19.2031,-152.6523,0.9819,0.0794,-0.077,0.1536,1,55,-20.4922,-6.1813,0.2902,-0.6788,0.5143,0.5212,0.0566,2,55,-34.2991,1.2377,3.0919,-0.8145,-0.0903,0.5702,0.0578,3,55,6.7639,13.9228,2.2958,-0.7369,-0.0612,0.6713,0.0511,4,55,8.4436,-19.9905,0.7528,-0.5145,-0.8294,-0.2157,0.0307,5,55,-3.496,-11.2559,-6.2452,-0.7248,-0.6609,0.189,0.0459,-17.7109980935574,-0.971043835265522,-33.2132267564551,1.34260157689917,14.1897387495562,-4.18313274225723
Sub40,HC,conv,bsent,a,a,7.5299,751,166035,0,55,70.2813,19.2298,-152.7101,0.982,0.0788,-0.0772,0.1535,1,55,-20.574,-6.2496,0.4751,-0.6789,0.513,0.5222,0.0566,2,55,-34.2497,1.1727,2.9341,-0.8163,-0.0842,0.5684,0.0581,3,55,6.9118,13.6901,2.3082,-0.7384,-0.0651,0.6692,0.0512,4,55,8.7578,-19.6468,0.779,-0.5146,-0.8306,-0.2107,0.0306,5,55,-3.5297,-11.3769,-6.5337,-0.7245,-0.6615,0.1882,0.0459,-17.770084312435,-1.01067863782278,-33.1595204972478,1.2872686404182,14.3747989874473,-3.56918146505403
Sub40,HC,conv,bsent,a,a,7.5399,752,166255,0,55,70.2534,19.2909,-152.8263,0.9819,0.0789,-0.0771,0.1538,1,55,-20.3927,-5.9519,0.3747,-0.6781,0.5144,0.5219,0.0565,2,55,-34.2235,1.2287,2.8843,-0.8175,-0.0775,0.5677,0.0583,3,55,7.0226,13.6728,2.2224,-0.7394,-0.0758,0.667,0.0511,4,55,8.9837,-19.3313,0.7066,-0.5161,-0.8313,-0.2043,0.0307,5,55,-3.503,-11.2611,-6.6678,-0.7244,-0.6615,0.1887,0.0459,-17.6899350034514,-0.718171500176846,-33.1345089182868,1.35961135401789,14.4807159141052,-3.3696693524709
Sub40,HC,conv,bsent,a,a,7.5499,753,166476,0,55,70.3338,19.1354,-152.6158,0.9819,0.0783,-0.0774,0.1539,1,55,-20.0363,-5.6474,0.6935,-0.6772,0.5197,0.5177,0.0566,2,55,-34.0563,1.3214,3.169,-0.8181,-0.0722,0.5675,0.0584,3,55,7.423,13.4359,2.6968,-0.739,-0.0925,0.6654,0.0508,4,55,9.4003,-18.8638,0.9666,-0.517,-0.8322,-0.1979,0.0307,5,55,-3.3757,-11.1245,-6.4665,-0.7238,-0.6618,0.1899,0.0458,-17.5334866342278,-0.388668518604432,-33.0744939312075,1.50913696015896,14.6249207505205,-3.03885398316469
Sub40,HC,conv,bsent,a,a,7.5599,754,166696,0,55,70.2188,19.2116,-152.6977,0.9819,0.0782,-0.0772,0.1542,1,55,-19.6161,-4.6633,0.847,-0.6755,0.528,0.5115,0.0566,2,55,-33.9604,1.9382,3.1469,-0.8183,-0.0679,0.5678,0.0585,3,55,7.7363,13.0265,2.6559,-0.7389,-0.1183,0.6613,0.0505,4,55,9.7138,-17.6635,1.2667,-0.5191,-0.8337,-0.1855,0.0307,5,55,-3.3675,-10.5872,-6.7112,-0.7235,-0.6614,0.1925,0.0458,-17.2885260250087,0.465253750761713,-32.9859316230488,2.17703709879883,14.6501698157551,-2.56260721717911
Sub40,HC,conv,bsent,a,a,7.5699,755,166916,0,55,70.2325,19.1943,-152.7007,0.9819,0.0775,-0.0774,0.1544,1,55,-19.1649,-3.7416,1.1816,-0.6746,0.5338,0.5067,0.0567,2,55,-33.4803,2.6591,3.2354,-0.8187,-0.0662,0.5674,0.0586,3,55,8.1052,12.3674,2.2065,-0.7394,-0.1496,0.6543,0.0501,4,55,10.3375,-16.142,1.0317,-0.5221,-0.8357,-0.167,0.0307,5,55,-3.3326,-10.0545,-6.7587,-0.7229,-0.6609,0.1963,0.0457,-16.9980017646614,1.25792118535647,-32.5757736954713,3.05588095177763,14.8681454220049,-1.6933818146285
Sub40,HC,conv,bsent,a,a,7.5799,756,167136,0,55,70.2919,19.1265,-152.6312,0.9819,0.0767,-0.0776,0.1546,1,55,-18.6437,-2.623,1.3643,-0.6723,0.538,0.5054,0.0566,2,55,-32.9659,3.7397,3.2429,-0.8187,-0.0666,0.5673,0.0586,3,55,8.668,11.6473,1.6948,-0.739,-0.1732,0.649,0.0498,4,55,10.8876,-14.7332,0.8033,-0.525,-0.8373,-0.1494,0.0307,5,55,-3.2127,-9.4274,-6.7628,-0.7222,-0.6603,0.2007,0.0456,-16.7210178413118,2.19617456285533,-32.2538077901311,4.27987332607838,15.022958610107,-1.13167501033304
Sub40,HC,conv,bsent,a,a,7.5899,757,167357,0,55,70.2219,19.1633,-152.6652,0.9819,0.0762,-0.0777,0.155,1,55,-18.3098,-1.5433,1.3617,-0.6675,0.5422,0.5071,0.0562,2,55,-32.4531,4.8146,3.2375,-0.8172,-0.0692,0.5692,0.0584,3,55,8.7347,11.6752,1.978,-0.7379,-0.1812,0.6483,0.0496,4,55,11.2253,-13.7214,0.9169,-0.5258,-0.8377,-0.1442,0.0307,5,55,-3.0515,-8.6344,-6.6753,-0.7218,-0.6593,0.2058,0.0455,-16.5634200273694,2.95846837010955,-31.8615467006533,5.49286131283966,15.1025740770785,-1.27155160585626
Sub40,HC,conv,bsent,i,i,7.6499,763,168681,0,55,69.8977,19.3799,-152.9437,0.9816,0.075,-0.0781,0.1571,1,55,-15.3819,3.9217,0.3918,-0.6297,0.5227,0.5723,0.0523,2,55,-29.1842,10.7543,3.2971,-0.807,-0.1245,0.5744,0.0567,3,55,7.7885,13.0792,3.0125,-0.7404,-0.1159,0.6602,0.0506,4,55,9.6145,-14.7785,0.5948,-0.5163,-0.8343,-0.1906,0.0305,5,55,-2.8699,-6.3815,-6.1321,-0.7209,-0.6558,0.2195,0.0454,-14.1974398333145,7.8191288785525,-29.0230299199595,11.9892351880818,13.8187872700376,-5.95071178477398
Sub40,HC,conv,bsent,i,i,7.6599,764,168901,0,55,69.7883,19.4401,-153,0.9815,0.0745,-0.0783,0.1578,1,55,-15.3102,4.3242,0.1985,-0.6244,0.5137,0.5861,0.0516,2,55,-29.0555,11.5306,3.3074,-0.8138,-0.1401,0.561,0.0571,3,55,7.3871,13.1663,3.1458,-0.7399,-0.1077,0.662,0.0507,4,55,8.8348,-15.4353,0.7773,-0.5141,-0.8356,-0.1911,0.0303,5,55,-2.9314,-6.3355,-6.3675,-0.7209,-0.6557,0.2197,0.0454,-14.1244243656639,8.207589772195,-28.9585689789885,12.7697851473377,13.2360255235126,-6.78656399225145
Sub40,HC,conv,bsent,i,i,7.6699,765,169122,0,55,69.2686,19.7194,-153.3099,0.9812,0.0758,-0.0773,0.1596,1,55,-15.3576,4.8102,0.1211,-0.62,0.5051,0.5982,0.051,2,55,-29.0039,12.2754,2.9702,-0.8196,-0.1514,0.5495,0.0575,3,55,7.01,13.5746,3.4387,-0.7388,-0.1009,0.6643,0.0507,4,55,8.4484,-15.211,0.5726,-0.5144,-0.8368,-0.185,0.0303,5,55,-3.0141,-5.92,-6.6314,-0.7221,-0.6542,0.2205,0.0455,-13.9981487177137,8.45878340937814,-28.7209464197888,13.4777417229899,12.8837833379384,-7.19164196488253
Sub40,HC,conv,bsent,i,i,7.6799,766,169342,0,55,68.9324,19.9113,-153.6864,0.981,0.0762,-0.077,0.1607,1,55,-15.4772,4.8884,-0.3005,-0.6183,0.4958,0.6077,0.0506,2,55,-29.0202,12.5837,2.8614,-0.823,-0.1601,0.5419,0.0577,3,55,6.8371,13.8132,3.2995,-0.7378,-0.0973,0.666,0.0507,4,55,8.2329,-15.1633,0.3448,-0.5136,-0.8385,-0.1797,0.0301,5,55,-3.073,-5.8073,-6.7428,-0.7225,-0.6537,0.2203,0.0455,-14.0259825627865,8.45777685201071,-28.6700632051942,13.7663918529936,12.7180611459943,-7.32181886533335
Sub40,HC,conv,bsent,i,i,7.6899,767,169562,0,55,68.8173,19.9453,-153.9009,0.981,0.0756,-0.0773,0.1612,1,55,-15.5039,4.8082,-0.5158,-0.6182,0.4888,0.6134,0.0505,2,55,-29.0434,12.6692,2.8324,-0.8233,-0.1667,0.5394,0.0577,3,55,6.871,13.8874,3.0911,-0.7368,-0.0951,0.6674,0.0506,4,55,8.1447,-15.4591,0.2058,-0.5118,-0.8396,-0.1798,0.0299,5,55,-3.0877,-5.9493,-6.8495,-0.7224,-0.6542,0.2192,0.0455,-14.0873672127375,8.45174027662278,-28.7809642541503,13.856514761704,12.7058879255201,-7.42721467470294
Sub40,HC,conv,bsent,i,i,7.6999,768,169782,0,55,68.6707,19.9786,-154.0829,0.9809,0.0749,-0.0772,0.1619,1,55,-15.6899,4.4312,-0.646,-0.6199,0.4839,0.6156,0.0505,2,55,-28.9722,12.3926,2.7231,-0.8207,-0.1726,0.5417,0.0574,3,55,6.908,13.8428,3.0689,-0.7367,-0.0927,0.6679,0.0506,4,55,8.2546,-15.7079,0.0384,-0.5107,-0.8393,-0.1841,0.0299,5,55,-3.1298,-6.1351,-6.731,-0.7223,-0.6548,0.2181,0.0455,-14.2471050161464,8.15001879500266,-28.7389660828,13.6079805093066,12.9126988833018,-7.38276850166503
Sub40,HC,conv,bsent,i,i,7.7099,769,170003,0,55,68.4531,20.07,-154.2771,0.9808,0.0753,-0.0766,0.1627,1,55,-15.831,4.0332,-0.6073,-0.6224,0.4834,0.6134,0.0507,2,55,-29.0434,11.8726,2.829,-0.8162,-0.1766,0.5472,0.0569,3,55,6.7679,14.0389,3.149,-0.7372,-0.0897,0.6677,0.0507,4,55,8.3341,-15.8885,0.2346,-0.5118,-0.8379,-0.1873,0.0301,5,55,-3.0917,-6.2102,-6.7674,-0.7228,-0.6544,0.2172,0.0456,-14.381777899624,7.77055162108109,-28.7940845989466,13.0911833246161,12.987737401895,-7.4523200219406
Sub40,HC,conv,bsent,i,i,7.7199,770,170223,0,55,68.2733,20.1717,-154.5041,0.9808,0.0754,-0.0761,0.1632,1,55,-16.0331,3.5218,-0.5463,-0.6268,0.4855,0.6073,0.0511,2,55,-29.3415,11.2823,3.1301,-0.8119,-0.1787,0.553,0.0565,3,55,6.7518,14.1636,3.0995,-0.7384,-0.0893,0.6665,0.0508,4,55,8.4981,-15.9802,0.5006,-0.5132,-0.8367,-0.1889,0.0302,5,55,-3.1284,-6.3862,-6.8134,-0.7234,-0.6541,0.2161,0.0456,-14.5270567603261,7.32559676560648,-29.0499449971878,12.4660819634865,13.2127129578815,-7.2556567271771
Sub40,HC,conv,bsent,i,i,7.7299,771,170445,0,55,68.2187,20.1956,-154.7071,0.9808,0.0742,-0.0761,0.1634,1,55,-16.236,2.8698,-0.4114,-0.6326,0.4905,0.597,0.0518,2,55,-29.5695,10.55,3.1358,-0.8093,-0.1795,0.5565,0.0562,3,55,6.8441,14.094,2.8974,-0.7399,-0.0946,0.664,0.0509,4,55,8.6876,-16.2292,0.5584,-0.5138,-0.8359,-0.1906,0.0303,5,55,-3.1047,-6.6844,-6.7042,-0.723,-0.655,0.2149,0.0456,-14.7471742230477,6.79960511831947,-29.3258895292572,11.7218763735933,13.4322267886795,-7.05243431926032
Sub40,HC,conv,bsent,i,i,7.7399,772,170665,0,55,68.1291,20.2376,-154.9341,0.9809,0.0734,-0.0757,0.1637,1,55,-16.5382,2.1043,-0.2492,-0.6387,0.4977,0.5844,0.0525,2,55,-29.8187,9.7823,2.9284,-0.8079,-0.1779,0.559,0.0561,3,55,7.0824,13.8715,2.5485,-0.7407,-0.1066,0.6613,0.0508,4,55,8.9114,-16.2302,0.6613,-0.5148,-0.8351,-0.1913,0.0304,5,55,-3.1085,-6.9572,-6.3493,-0.723,-0.6554,0.2135,0.0456,-14.9970718392704,6.12825102192818,-29.5655792946967,10.9326193228798,13.6601648126996,-6.62317312923976
Sub40,HC,conv,bsent,i,i,7.7499,773,170886,0,55,68.0466,20.2947,-155.201,0.9809,0.0733,-0.0752,0.1639,1,55,-16.8583,1.4094,-0.0181,-0.6448,0.5049,0.5713,0.0532,2,55,-30.1091,8.9255,2.8535,-0.8066,-0.1735,0.5623,0.056,3,55,7.4099,13.4144,2.3692,-0.741,-0.1276,0.6572,0.0506,4,55,9.4957,-15.6286,0.5946,-0.516,-0.8348,-0.1896,0.0305,5,55,-3.1068,-7.2093,-6.243,-0.7235,-0.6553,0.2122,0.0457,-15.26604756112,5.50758874659528,-29.8090321701958,10.043783022658,14.1008915553686,-5.55630057535898
Sub40,HC,conv,bsent,i,i,7.7599,774,171106,0,55,68.035,20.3362,-155.3623,0.9809,0.0731,-0.0749,0.1641,1,55,-17.1532,0.8815,0.2722,-0.6513,0.5101,0.5591,0.054,2,55,-30.338,8.0651,2.8933,-0.8045,-0.1666,0.5673,0.0559,3,55,7.7789,12.791,1.962,-0.7408,-0.156,0.6513,0.0502,4,55,9.8616,-15.2852,0.7156,-0.5177,-0.8348,-0.1845,0.0305,5,55,-3.0617,-7.355,-6.3473,-0.7239,-0.6549,0.2118,0.0457,-15.5386536733145,4.9960530942725,-29.964464759654,9.16006972503221,14.3318634005167,-4.949489508922
Sub40,HC,conv,bsent,i,i,7.7699,775,171326,0,55,67.9688,20.3454,-155.452,0.9809,0.073,-0.0743,0.1645,1,55,-17.2562,0.7951,0.7795,-0.6562,0.5139,0.5499,0.0545,2,55,-30.6157,7.6807,3.0158,-0.8015,-0.1583,0.5739,0.0557,3,55,8.5291,11.7863,1.4209,-0.7396,-0.1838,0.6454,0.0497,4,55,10.3096,-14.5331,1.2091,-0.5203,-0.8357,-0.1726,0.0306,5,55,-2.9039,-7.1863,-6.396,-0.7244,-0.6541,0.2129,0.0458,-15.7067274055449,4.79478627864739,-30.2129684806863,8.72628694377255,14.4601848515857,-4.41306090462981
Sub40,HC,conv,bsent,v,v,7.8799,786,173752,0,55,68.1331,20.0626,-156.9336,0.9812,0.069,-0.0728,0.165,1,55,-19.8179,-2.8737,0.3626,-0.6717,0.5061,0.5381,0.0557,2,55,-33.0016,4.3182,2.2913,-0.7997,-0.1438,0.5802,0.0557,3,55,7.2333,13.2573,2.4634,-0.7285,-0.1005,0.6758,0.0498,4,55,9.8297,-15.5004,0.3785,-0.5134,-0.8376,-0.184,0.0302,5,55,-3.045,-7.9255,-6.3677,-0.7239,-0.6562,0.2082,0.0457,-17.4889525114998,0.993678871923145,-31.9879693520411,4.90671886120236,14.2880399569428,-4.35762828713132
