DatabaseID,Group,condition,phrase,label,token,time,measureid,wavid,ref,ref_status,ref_x,ref_y,ref_z,ref_q0,ref_qx,ref_qy,ref_qz,tf,tf_status,tf_x,tf_y,tf_z,tf_q0,tf_qx,tf_qy,tf_qz,tb,tb_status,tb_x,tb_y,tb_z,tb_q0,tb_qx,tb_qy,tb_qz,ul,ul_status,ul_x,ul_y,ul_z,ul_q0,ul_qx,ul_qy,ul_qz,ll,ll_status,ll_x,ll_y,ll_z,ll_q0,ll_qx,ll_qy,ll_qz,jaw,jaw_status,jaw_x,jaw_y,jaw_z,jaw_q0,jaw_qx,jaw_qy,jaw_qz,decoupled_tf_x,decoupled_tf_y,decoupled_tb_x,decoupled_tb_y,decoupled_ll_x,decoupled_ll_y
Sub39,HC,conv,bsent,ai,ai,8.7221,870,192323,0,55,39.0355,-7.3167,-246.6341,0.9971,-0.0011,0.0733,-0.0187,1,55,-6.7854,5.1875,-1.1607,0.6562,0.2672,-0.7036,0.0545,2,55,-22.7025,9.5818,-2.7276,0.6683,0.4422,-0.5953,0.0591,3,55,8.63,14.5259,7.3158,0.6875,0.3085,-0.6547,0.0596,4,55,12.8155,-6.1918,1.717,0.6686,-0.739,0.0271,0.0774,5,55,4.3792,-4.7719,-0.33,0.7887,0.5513,0.2537,0.0979,-13.3105074501409,6.83142246825237,-29.8211545267664,7.08137848661663,8.52224170052088,0.747442370957768
Sub39,HC,conv,bsent,ai,ai,8.7321,871,192543,0,55,39.3645,-7.5222,-246.4447,0.9973,0.0014,0.0712,-0.0181,1,55,-6.7731,5.2589,-1.4098,0.6525,0.2552,-0.7115,0.0539,2,55,-23.0646,9.1361,-3.6245,0.6671,0.4367,-0.6007,0.0588,3,55,8.4231,14.3062,6.8267,0.6853,0.3009,-0.6605,0.0591,4,55,13.5992,-5.7723,2.0238,0.6719,-0.7361,0.0274,0.0778,5,55,4.1936,-5.0352,-0.7029,0.7887,0.5518,0.2528,0.0979,-13.2533867898566,7.11229514984115,-29.9935194022711,6.65011314156274,9.27684094302488,1.7172215604916
Sub39,HC,conv,bsent,ai,ai,8.7421,872,192764,0,55,39.4367,-7.7983,-246.0772,0.9974,0.0042,0.0698,-0.0177,1,55,-7.1259,5.3998,-1.1278,0.6486,0.2392,-0.7206,0.0532,2,55,-23.3791,8.8425,-2.9171,0.6656,0.4317,-0.6059,0.0585,3,55,8.698,13.6983,5.8103,0.6845,0.293,-0.665,0.0589,4,55,13.2747,-5.8226,2.5392,0.6724,-0.7356,0.025,0.0778,5,55,4.2197,-4.5523,-0.7583,0.7885,0.5529,0.251,0.0978,-13.4535141211409,6.83885162598677,-30.0533358171134,6.15722622158793,9.08801042250824,1.00734981529833
Sub39,HC,conv,bsent,ai,ai,8.7521,873,192984,0,55,39.0945,-8.4166,-245.2498,0.9974,0.0039,0.0695,-0.0175,1,55,-6.7562,5.9695,-0.6147,0.6447,0.2186,-0.7306,0.0524,2,55,-23.1549,9.4777,-2.0695,0.6611,0.4281,-0.6135,0.0578,3,55,9.1751,14.3849,5.4565,0.6811,0.285,-0.6719,0.0583,4,55,13.4285,-5.1223,2.9981,0.6752,-0.7333,0.0193,0.0779,5,55,4.3059,-3.2171,-0.8169,0.7871,0.5557,0.2495,0.0976,-12.7870203420995,6.57691316201865,-29.556341674572,6.45570681614005,9.31873957328503,0.11274114285181
Sub39,HC,conv,bsent,ai,ai,8.7621,874,193204,0,55,39.5594,-8.7717,-244.9431,0.9976,0.0082,0.0672,-0.0174,1,55,-6.9082,5.9213,-1.4188,0.6435,0.1986,-0.7373,0.0521,2,55,-23.0329,8.9626,-2.8703,0.66,0.421,-0.6196,0.0574,3,55,9.2711,14.4259,5.5872,0.6798,0.2784,-0.676,0.0581,4,55,13.7572,-5.0017,1.3192,0.6745,-0.7341,0.0098,0.0776,5,55,4.8437,-3.2665,-1.003,0.7865,0.5568,0.2487,0.0975,-13.4528417620759,6.44545351193735,-29.8542994154738,5.94781647171826,9.07810374502379,0.222336871852363
Sub39,HC,conv,bsent,ai,ai,8.7721,875,193424,0,55,39.8727,-9.1287,-244.1547,0.9976,0.013,0.0655,-0.0171,1,55,-7.3207,5.8949,-1.8359,0.6435,0.179,-0.7424,0.0519,2,55,-22.9911,8.47,-3.1645,0.6585,0.413,-0.6265,0.0571,3,55,9.1814,14.4623,6.1724,0.6787,0.2729,-0.6793,0.0578,4,55,14.0977,-4.7278,2.1967,0.6742,-0.7344,-0.002,0.0772,5,55,5.0195,-3.3359,-0.6009,0.7868,0.5565,0.2484,0.0975,-14.0420292727448,6.34898563420784,-29.898823091511,5.48027051453955,9.16461216175569,0.600820085050108
Sub39,HC,conv,bsent,ai,ai,8.7821,876,193645,0,55,40.0869,-9.6583,-243.848,0.9976,0.0147,0.0647,-0.0178,1,55,-7.1378,6.1632,-1.9355,0.6441,0.1616,-0.7459,0.0519,2,55,-23.4491,7.851,-3.1069,0.6559,0.4073,-0.6331,0.0566,3,55,9.3503,14.886,5.2912,0.6766,0.271,-0.6823,0.0575,4,55,14.2424,-4.6529,1.9476,0.6751,-0.7335,-0.0169,0.0769,5,55,4.9249,-2.989,-0.4012,0.7858,0.5577,0.249,0.0974,-13.7046904092043,6.43839707674685,-30.0097209272278,4.69106873429799,9.45970194751166,0.31370132968177
Sub39,HC,conv,bsent,ai,ai,8.7921,877,193865,0,55,40.2524,-9.9705,-243.2017,0.9976,0.0202,0.0637,-0.0169,1,55,-7.4821,5.6813,-2.0034,0.6482,0.144,-0.7458,0.0524,2,55,-23.7962,7.8313,-3.4746,0.653,0.4007,-0.6402,0.056,3,55,9.7633,14.9512,5.1841,0.6765,0.2681,-0.6835,0.0575,4,55,13.9024,-4.4847,2.3678,0.6724,-0.7355,-0.0319,0.0761,5,55,5.2102,-2.9173,-0.3433,0.7865,0.5572,0.2479,0.0975,-14.1880458310378,5.80773249610988,-30.5958617168212,4.56036059157092,8.82880040531336,0.251728034073613
Sub39,HC,conv,bsent,ai,ai,8.8021,878,194086,0,55,40.8276,-10.1922,-242.6634,0.9976,0.0263,0.0616,-0.016,1,55,-6.8281,5.3914,-2.0568,0.6536,0.1231,-0.7448,0.053,2,55,-23.7407,6.8039,-4.1948,0.6521,0.3907,-0.6473,0.0557,3,55,9.8176,14.8822,5.7703,0.6775,0.2672,-0.6828,0.0576,4,55,13.2805,-5.4045,2.99,0.6685,-0.7382,-0.05,0.0751,5,55,4.9439,-3.1307,-0.6766,0.7883,0.5552,0.2468,0.0976,-13.308140532081,5.83948353781255,-30.1368789034471,3.64294994186907,8.62891989063081,-0.459137801837326
Sub39,HC,conv,bsent,ai,ai,8.8121,879,194306,0,55,41.1901,-10.3619,-241.4914,0.9975,0.0333,0.0604,-0.0163,1,55,-7.8797,4.6697,-0.8613,0.6604,0.109,-0.741,0.0539,2,55,-24.6091,5.4766,-3.6321,0.6515,0.3813,-0.6535,0.0555,3,55,9.5252,14.8704,5.2873,0.6785,0.2693,-0.681,0.0578,4,55,12.8422,-6.0909,2.428,0.6644,-0.7401,-0.0728,0.074,5,55,4.6328,-3.2373,-0.608,0.7903,0.5518,0.2476,0.0979,-13.9214582675639,5.02755457001468,-30.4322312897033,2.21360962005627,8.63125791007951,-1.0191507296224
